model_key,problem_idx,sample_idx,mean_logprob,total_logprob,response_length_tokens,response_length_chars,sqrt_length_normalized_logprob,length_penalized_logprob,boxed_answer_present,extracted_answer_present,answer_format_valid,final_answer_length,contains_therefore,equation_count,latex_marker_count,correct
Qwen397B,311,13,-0.013956954827013925,-15.32473640006129,1098,2276,-0.4624788142948295,-10.993956954827015,1,1,1,1,0,14,0,1
Qwen397B,311,14,-0.014113085563829045,-14.846966013148155,1052,2208,-0.45775157204189004,-10.53411308556383,1,1,1,1,0,21,0,1
Qwen397B,311,15,-0.01728655023521348,-17.476702287800826,1011,2170,-0.5496470613438584,-10.127286550235214,1,1,1,1,0,13,0,1
Qwen397B,311,16,-0.015185645267938152,-17.630534156076195,1161,2380,-0.5174273258907385,-11.625185645267937,1,1,1,1,0,13,2,1
Qwen397B,311,17,-0.01940170336157519,-19.36289995485204,998,2172,-0.6129218882891171,-9.999401703361576,1,1,1,1,1,13,0,1
Qwen397B,311,18,-0.02280340215253974,-25.220562780708953,1106,2346,-0.7583631291155196,-11.08280340215254,1,1,1,1,1,13,0,1
Qwen397B,311,19,-0.014039285353128912,-15.47129245914806,1102,2312,-0.4660535265564366,-11.034039285353128,1,1,1,1,1,21,0,1
Qwen397B,311,20,-0.019851284871799362,-21.101915818722723,1063,2299,-0.6472249549099557,-10.6498512848718,1,1,1,1,1,12,1,1
Qwen397B,311,21,-0.014006603700110235,-14.748953696216077,1053,2083,-0.4545137505226598,-10.54400660370011,1,1,1,1,0,20,1,1
Qwen397B,311,22,-0.011331119267621466,-1.167105284565011,103,250,-0.11499830075821742,-1.0413311192676216,0,0,0,0,0,1,0,0
Qwen397B,311,23,-0.013766712564046869,-14.344914491736837,1042,2227,-0.44438982274976946,-10.433766712564047,1,1,1,1,0,14,2,1
Qwen397B,311,24,-0.016682339003290216,-16.34869222322441,980,2042,-0.5222398164907421,-9.816682339003291,0,0,0,0,0,18,0,0
Qwen397B,311,25,-0.018740974516160094,-19.284462777128738,1029,2218,-0.6011735402227942,-10.30874097451616,1,1,1,1,0,14,2,1
Qwen397B,311,26,-0.01666886429410424,-17.15226135863326,1029,2198,-0.5347043266367552,-10.306668864294105,1,1,1,1,1,14,2,1
Qwen397B,311,27,-0.014487756083731922,-16.7478460327941,1156,2372,-0.4925837068468853,-11.574487756083732,1,1,1,1,0,13,2,1
Qwen397B,311,28,-0.01970101993516362,-21.178596430300892,1075,2268,-0.6459411354544182,-10.769701019935164,1,1,1,1,0,21,0,1
Qwen397B,311,29,-0.020940783427446544,-22.762631585634395,1087,2264,-0.6904109922890307,-10.890940783427448,1,1,1,1,0,13,0,1
Qwen397B,311,30,-0.011424504874446958,-12.852567983752827,1125,2334,-0.3831895426281165,-11.261424504874446,1,1,1,1,0,14,2,1
Qwen397B,311,31,-0.01619082185511598,-17.421324316104794,1076,2313,-0.531098445189075,-10.776190821855115,1,1,1,1,0,13,0,1
Qwen397B,311,32,-0.01410332576395861,-14.314875650417989,1015,2204,-0.4493187672114351,-10.164103325763959,1,1,1,1,0,13,0,1
Qwen397B,311,33,-0.01526464685776496,-15.844703438360028,1038,2246,-0.4917965052260742,-10.395264646857767,1,1,1,1,0,13,0,1
Qwen397B,311,34,-0.019593782453726276,-20.20118970979179,1031,2221,-0.6291404584670376,-10.329593782453728,1,1,1,1,0,14,0,1
Qwen397B,311,35,-0.02040507051432376,-20.098994456608906,985,2086,-0.6404072135400313,-9.870405070514323,1,1,1,1,0,13,1,1
Qwen397B,311,36,-0.015266645156903005,-15.724644511610094,1030,2190,-0.48996180256954075,-10.315266645156903,1,1,1,1,0,13,0,1
Qwen397B,311,37,-0.01469364681813971,-15.942606797681584,1085,2369,-0.4839990016989772,-10.86469364681814,1,1,1,1,0,13,0,1
Qwen397B,311,38,-0.017311714064631015,-17.121285209920075,989,2125,-0.5444251959389208,-9.907311714064631,1,1,1,1,0,13,0,1
Qwen397B,311,39,-0.01771394601879199,-17.73165996481078,1001,2138,-0.560444169779857,-10.027713946018793,1,1,1,1,0,13,1,1
Qwen397B,311,40,-0.014542022583251523,-14.062135838004224,967,2079,-0.4522078028130519,-9.684542022583251,1,1,1,1,0,12,0,1
Qwen397B,311,41,-0.01642372472252655,-20.102639060372496,1224,2623,-0.5745956927474027,-12.256423724722527,1,1,1,1,1,11,3,1
Qwen397B,311,42,-0.015395280753408114,-16.98099467100915,1103,2327,-0.5112995016937851,-11.045395280753407,1,1,1,1,1,14,0,1
Qwen397B,311,43,-0.012074388843623097,-12.62981073042976,1046,2202,-0.39050895736278884,-10.472074388843623,1,1,1,1,0,21,1,1
Qwen397B,311,44,-0.014847287739766431,-15.530262975795686,1046,2123,-0.48018984066291936,-10.474847287739767,1,1,1,1,0,21,0,1
Qwen397B,311,45,-0.01173322776920661,-12.988683140511718,1107,2323,-0.39038337273720797,-11.081733227769208,1,1,1,1,1,21,0,1
Qwen397B,311,46,-0.012179408437022907,-13.458246322910313,1105,2266,-0.40486229611163643,-11.062179408437023,1,1,1,1,0,13,1,1
Qwen397B,311,47,-0.026620260600503286,-28.297337018334993,1063,2198,-0.8679184787342336,-10.656620260600505,1,1,1,1,1,9,0,1
Qwen397B,312,0,-0.03295570607254978,-13.61070660796306,413,1405,-0.6697390883110689,-4.16295570607255,1,1,1,11,1,3,4,1
Qwen397B,312,1,-0.020867247352342338,-7.950421241242431,381,1344,-0.40731241890755354,-3.830867247352342,1,1,1,11,1,2,2,1
Qwen397B,312,2,-0.023493850130400357,-8.50477374720493,362,1256,-0.44700098412620537,-3.6434938501304006,1,1,1,11,1,4,4,1
Qwen397B,312,3,-0.028311702015733547,-13.2498765433633,468,1661,-0.6124757598803069,-4.708311702015734,1,1,1,11,0,3,4,1
Qwen397B,312,4,-0.03334207557933994,-13.803619289846736,414,1517,-0.6784108767041583,-4.17334207557934,1,1,1,11,1,3,2,1
Qwen397B,312,5,-0.02795653269352723,-10.958960815862675,392,1367,-0.5535111076895826,-3.947956532693527,1,1,1,11,1,3,3,1
Qwen397B,312,6,-0.03007018851719064,-14.10291841456241,469,1662,-0.651212265984334,-4.720070188517191,1,1,1,11,0,3,5,1
Qwen397B,312,7,-0.03562608813785149,-13.787296109348524,387,1391,-0.7008476484759776,-3.9056260881378515,1,1,1,11,1,3,3,1
Qwen397B,312,8,-0.023743294556746765,-8.95122204789353,377,1322,-0.46101139001762426,-3.7937432945567466,1,1,1,11,1,2,2,1
Qwen397B,312,9,-0.03156729571668363,-12.121841555206515,384,1383,-0.6185901365233594,-3.8715672957166833,1,1,1,11,1,3,2,1
Qwen397B,312,10,-0.03140897175497308,-13.285995052353613,423,1451,-0.6459871851175429,-4.261408971754974,1,1,1,11,1,3,4,1
Qwen397B,312,11,-0.037746861718975275,-17.59003756104248,466,1655,-0.8148427550443408,-4.697746861718976,1,1,1,11,0,3,4,1
Qwen397B,312,12,-0.026536625327108102,-11.278065764020944,425,1538,-0.5470665458555375,-4.276536625327108,1,1,1,11,1,3,4,1
Qwen397B,312,13,-0.028624173311991664,-11.535541844732641,403,1397,-0.5746262689882522,-4.058624173311992,1,1,1,11,1,3,3,1
Qwen397B,312,14,-0.03000529423599573,-12.242160048286259,408,1456,-0.6060772346268922,-4.110005294235996,1,1,1,11,1,3,4,1
Qwen397B,312,15,-0.02602271457691256,-9.862608824649861,379,1381,-0.5066081863014082,-3.8160227145769126,1,1,1,11,1,3,2,1
Qwen397B,312,16,-0.02757890588921443,-10.479984237901483,380,1353,-0.5376118479140277,-3.8275789058892147,1,1,1,11,1,3,2,1
Qwen397B,312,17,-0.03832912304955336,-15.676611327267324,409,1438,-0.7751585415660794,-4.128329123049554,1,1,1,11,1,3,4,1
Qwen397B,312,18,-0.04373883907570089,-17.67049098658316,404,1456,-0.8791397850460324,-4.083738839075701,1,1,1,11,1,3,2,1
Qwen397B,312,19,-0.024839342149812642,-9.289913964029928,374,1329,-0.4803700151912707,-3.7648393421498128,1,1,1,11,1,2,2,1
Qwen397B,312,20,-0.022771076469742278,-8.220358605576962,361,1305,-0.43265045292510323,-3.632771076469742,1,1,1,11,1,3,2,1
Qwen397B,312,21,-0.030361608693201144,-12.75187565114448,420,1462,-0.6222278189091262,-4.230361608693201,1,1,1,11,1,3,4,1
Qwen397B,312,22,-0.03571148190931675,-13.177536824537881,369,1311,-0.6859951661045725,-3.725711481909317,1,1,1,11,1,3,2,1
Qwen397B,312,23,-0.028798278311309558,-10.741757810118465,373,1339,-0.5561871366442005,-3.7587982783113096,1,1,1,11,1,2,2,1
Qwen397B,312,24,-0.031091058423189717,-12.622969719815025,406,1414,-0.6264674684554048,-4.09109105842319,1,1,1,11,1,3,4,1
Qwen397B,312,25,-0.028842229585064744,-12.373316491992775,429,1467,-0.5973893495792534,-4.318842229585065,1,1,1,11,1,3,4,1
Qwen397B,312,26,-0.024575067902064134,-9.756301957119462,397,1376,-0.48965475905912725,-3.994575067902064,1,1,1,11,1,3,3,1
Qwen397B,312,27,-0.040275454858526294,-15.465774665674097,384,1385,-0.7892345084950967,-3.880275454858526,1,1,1,11,1,3,2,1
Qwen397B,312,28,-0.03229217137728224,-16.921097801695893,524,1738,-0.7392015896249936,-5.272292171377282,1,1,1,11,1,2,7,1
Qwen397B,312,29,-0.033246296747495706,-14.728109459140597,443,1516,-0.699753597781524,-4.463246296747496,1,1,1,11,1,3,5,1
Qwen397B,312,30,-0.02679641213908903,-10.986528977026502,410,1442,-0.5425859917528708,-4.126796412139089,1,1,1,11,1,3,3,1
Qwen397B,312,31,-0.035431514725313674,-12.542756212761041,354,1222,-0.6666399713852017,-3.5754315147253135,1,1,1,11,1,4,3,1
Qwen397B,312,32,-0.03160167210250666,-11.53461031741493,365,1303,-0.6037490977890874,-3.6816016721025067,1,1,1,11,1,3,2,1
Qwen397B,312,33,-0.0275327939126203,-10.379863305057853,377,1334,-0.5345901581766426,-3.7975327939126204,1,1,1,11,1,3,2,1
Qwen397B,312,34,-0.03968317575546871,-14.603408678012485,368,1289,-0.7612553009329436,-3.7196831757554687,1,1,1,11,1,3,3,1
Qwen397B,312,35,-0.03212307224461675,-12.238890525198983,381,1331,-0.6270173558482431,-3.842123072244617,1,1,1,11,1,3,4,1
Qwen397B,312,36,-0.044958090206073234,-17.66852945098678,393,1460,-0.8912594127784151,-3.9749580902060733,1,1,1,11,1,2,2,1
Qwen397B,312,37,-0.02593983346703908,-11.206008057760883,432,1471,-0.5391493140574467,-4.345939833467039,1,1,1,11,1,3,5,1
Qwen397B,312,38,-0.030801963747322792,-12.875220846380927,418,1424,-0.6297476365568989,-4.210801963747323,1,1,1,11,1,3,4,1
Qwen397B,312,39,-0.025588966260789797,-10.13323063927276,396,1372,-0.5092139991606202,-3.98558896626079,1,1,1,11,1,3,3,1
Qwen397B,312,40,-0.02381705065076196,-8.169248373211353,343,1179,-0.4410979508946165,-3.453817050650762,1,1,1,11,1,4,3,1
Qwen397B,312,41,-0.03128262124121677,-11.887396071662373,380,1347,-0.6098105516093848,-3.831282621241217,1,1,1,11,1,2,2,1
Qwen397B,312,42,-0.024495864076983686,-9.063469708483964,370,1297,-0.4711873534432797,-3.724495864076984,1,1,1,11,1,2,2,1
Qwen397B,312,43,-0.04034205475651783,-16.782294778711417,416,1419,-0.8228196976876522,-4.200342054756518,1,1,1,11,0,3,3,1
Qwen397B,312,44,-0.026375146438577347,-8.967549789116298,340,1187,-0.48633367031614805,-3.4263751464385774,1,1,1,11,1,4,3,1
Qwen397B,312,45,-0.036340707298822536,-14.972371407114885,412,1412,-0.7376357955490106,-4.156340707298822,1,1,1,11,1,3,4,1
Qwen397B,312,46,-0.0244038618204267,-8.272909157124651,339,1184,-0.4493227480591348,-3.4144038618204267,1,1,1,11,1,4,3,1
Qwen397B,312,47,-0.03655115713251187,-17.069390380883043,467,1665,-0.7898771866358989,-4.706551157132512,1,1,1,11,0,3,3,1
Qwen397B,313,0,-0.0196883278569946,-9.253514092787462,470,1511,-0.4268327767265765,-4.7196883278569945,1,1,1,5,0,9,2,1
Qwen397B,313,1,-0.01796618040462114,-8.408172429362693,468,1536,-0.38866790803858725,-4.697966180404621,1,1,1,5,0,8,2,1
Qwen397B,313,2,-0.014187775231974478,-6.725005459955902,474,1536,-0.30888973097151595,-4.7541877752319746,1,1,1,5,0,8,2,1
Qwen397B,313,3,-0.02689215840411333,-12.504853657912697,465,1482,-0.5798987026962935,-4.676892158404113,1,1,1,5,0,11,2,1
Qwen397B,313,4,-0.0141473688822571,-6.309726521486667,446,1479,-0.29877421014142574,-4.4741473688822575,1,1,1,5,0,8,2,1
Qwen397B,313,5,-0.028249590472392484,-12.51456857926987,443,1384,-0.5945850967717274,-4.458249590472392,1,1,1,5,0,8,2,1
Qwen397B,313,6,-0.03071326292993171,-13.974534633118928,455,1449,-0.6551362885006587,-4.580713262929931,1,1,1,5,0,9,2,1
Qwen397B,313,7,-0.028184973502064847,-12.373203367406468,439,1410,-0.590540776785152,-4.418184973502065,1,1,1,5,0,8,2,1
Qwen397B,313,8,-0.03391530951298436,-14.515752471557306,428,1366,-0.7016453790104611,-4.313915309512985,1,1,1,5,0,7,2,1
Qwen397B,313,9,-0.019065750047830433,-8.503324521332374,446,1420,-0.4026440858864196,-4.47906575004783,1,1,1,5,0,9,2,1
Qwen397B,313,10,-0.017421019228807847,-8.187879037539687,470,1489,-0.3776786969847936,-4.717421019228808,1,1,1,5,0,10,6,1
Qwen397B,313,11,-0.021252927071934397,-8.288641558054415,390,1211,-0.4197116802743703,-3.9212529270719343,1,1,1,5,0,6,2,1
Qwen397B,313,12,-0.024911999853995243,-9.989711941452093,401,1279,-0.4988624083120606,-4.034911999853995,1,1,1,5,0,6,2,1
Qwen397B,313,13,-0.024928339041900338,-11.890817722986462,477,1555,-0.5444431427468289,-4.794928339041901,1,1,1,5,0,8,2,1
Qwen397B,313,14,-0.014419750413760509,-6.690764191984876,464,1508,-0.3106109298233852,-4.65441975041376,1,1,1,5,0,10,6,1
Qwen397B,313,15,-0.01875240444135265,-8.626106043022219,460,1468,-0.40219426807545233,-4.618752404441353,1,1,1,5,0,10,2,1
Qwen397B,313,16,-0.029083470358481512,-12.767643487373384,439,1384,-0.6093663765852882,-4.419083470358482,1,1,1,5,0,8,2,1
Qwen397B,313,17,-0.014724600769301327,-7.082532970033938,481,1538,-0.32293570632428326,-4.824724600769302,1,1,1,5,0,11,2,1
Qwen397B,313,18,-0.016922186763659787,-7.970349965683759,471,1494,-0.3672543406020274,-4.72692218676366,1,1,1,5,0,9,2,1
Qwen397B,313,19,-0.027962355785470357,-13.25415664231295,474,1534,-0.6087835770359693,-4.76796235578547,1,1,1,5,0,9,2,1
Qwen397B,313,20,-0.01720079619249666,-7.2071336046561,419,1345,-0.35209151688983276,-4.207200796192497,1,1,1,5,0,8,2,1
Qwen397B,313,21,-0.01787149785356236,-8.614061965417058,482,1565,-0.39235977103342806,-4.837871497853563,1,1,1,5,0,10,2,1
Qwen397B,313,22,-0.019737699407175614,-8.309571450420933,421,1369,-0.40498373237805074,-4.229737699407176,1,1,1,5,0,7,2,1
Qwen397B,313,23,-0.016141058839660796,-7.441028125083626,461,1473,-0.34656323058649147,-4.626141058839661,1,1,1,5,0,9,2,1
Qwen397B,313,24,-0.030279866534326922,-12.263345946402403,405,1315,-0.6093705592833837,-4.080279866534327,1,1,1,5,0,5,2,1
Qwen397B,313,25,-0.018503008401916397,-8.455874839675793,457,1456,-0.3955491413264282,-4.588503008401917,1,1,1,5,0,10,6,1
Qwen397B,313,26,-0.022633666641765207,-9.008199323422552,398,1292,-0.45154023135144994,-4.002633666641765,1,1,1,5,0,6,2,1
Qwen397B,313,27,-0.02318363992114412,-9.73712876688053,420,1343,-0.47512323369539855,-4.223183639921144,1,1,1,5,0,8,2,1
Qwen397B,313,28,-0.01656899166512345,-7.986253982589503,482,1548,-0.3637639010032255,-4.836568991665124,1,1,1,5,0,10,2,1
Qwen397B,313,29,-0.025576127405132584,-9.79565679616578,383,1231,-0.5005346803526094,-3.855576127405133,1,1,1,5,0,5,2,1
Qwen397B,313,30,-0.0184586749449982,-8.897081323489132,482,1554,-0.40525094954793167,-4.838458674944999,1,1,1,5,0,10,2,1
Qwen397B,313,31,-0.013263040840400094,-6.379522644232445,481,1565,-0.2908811946013563,-4.8232630408404,1,1,1,5,0,10,2,1
Qwen397B,313,32,-0.0131860060538059,-6.223794857396385,472,1530,-0.2864733786362614,-4.733186006053805,1,1,1,5,0,9,2,1
Qwen397B,313,33,-0.02525028032983081,-10.832370261497417,429,1386,-0.5229917645043107,-4.315250280329831,1,1,1,5,0,7,2,1
Qwen397B,313,34,-0.024474765927096895,-11.282867092391669,461,1478,-0.5254955100406001,-4.634474765927097,1,1,1,5,0,11,2,1
Qwen397B,313,35,-0.01313446492547365,-6.278274234376404,478,1562,-0.2871615794703773,-4.7931344649254735,1,1,1,5,0,8,2,1
Qwen397B,313,36,-0.02527761011513153,-10.41437536743419,412,1297,-0.5130794481662962,-4.145277610115132,1,1,1,5,0,8,2,1
Qwen397B,313,37,-0.022360450198114338,-10.844818346085454,485,1558,-0.4924378341834028,-4.872360450198115,1,1,1,5,0,10,2,1
Qwen397B,313,38,-0.02582777556202056,-12.371504494207848,479,1532,-0.5652684684651436,-4.8158277755620205,1,1,1,5,0,10,2,1
Qwen397B,313,39,-0.015878146340808294,-7.494485072861515,472,1517,-0.34496163661470886,-4.735878146340808,1,1,1,5,0,9,2,1
Qwen397B,313,40,-0.01939816483726415,-9.000748484490565,464,1498,-0.4178492584185156,-4.659398164837264,1,1,1,5,0,9,2,1
Qwen397B,313,41,-0.023032735624318786,-10.641123858435279,462,1448,-0.495069886558424,-4.643032735624319,1,1,1,5,0,9,2,1
Qwen397B,313,42,-0.027026941445106523,-10.999965168158354,407,1325,-0.5452480302559809,-4.097026941445106,1,1,1,5,0,5,2,1
Qwen397B,313,43,-0.030238888046826614,-12.276988547011605,406,1284,-0.6092967111557852,-4.0902388880468274,1,1,1,5,0,8,2,1
Qwen397B,313,44,-0.016873320864576612,-8.200433940184233,486,1573,-0.37197923746022815,-4.876873320864577,1,1,1,5,0,10,2,1
Qwen397B,313,45,-0.021425100084769416,-9.319918536874695,435,1441,-0.4468558911264772,-4.37142510008477,1,1,1,5,0,8,2,1
Qwen397B,313,46,-0.027848129635354577,-12.336721428462077,443,1428,-0.5861353236370153,-4.457848129635354,1,1,1,5,0,8,2,1
Qwen397B,313,47,-0.024271068375930335,-10.82489649566493,446,1434,-0.5125737049524217,-4.48427106837593,1,1,1,5,0,9,2,1
Qwen397B,314,0,-0.01883341229134449,-9.586206856294346,509,1349,-0.42490114854481714,-5.108833412291344,1,1,1,6,0,0,0,1
Qwen397B,314,1,-0.021800188455812698,-11.70670120077142,537,1421,-0.5051814450004135,-5.391800188455813,1,1,1,6,0,0,0,1
Qwen397B,314,2,-0.02502137835249339,-15.037848389848527,601,1773,-0.6134066303601825,-6.035021378352493,1,1,1,6,0,0,0,1
Qwen397B,314,3,-0.01387961251688262,-5.496326556685517,396,1135,-0.27620080172412,-3.9738796125168827,1,1,1,6,0,0,0,1
Qwen397B,314,4,-0.017605646632178985,-9.049302368939998,514,1536,-0.3991476165221305,-5.157605646632178,1,1,1,6,0,6,0,1
Qwen397B,314,5,-0.022061392848711867,-8.62600460384634,391,1049,-0.43623580352860913,-3.932061392848712,1,1,1,6,0,0,0,1
Qwen397B,314,6,-0.019415074016801512,-8.231991383123841,424,1140,-0.39978084247375034,-4.259415074016801,1,1,1,6,0,6,0,1
Qwen397B,314,7,-0.020470433461452758,-8.16770295111965,399,1041,-0.4088965881415571,-4.010470433461453,1,1,1,6,0,0,0,1
Qwen397B,314,8,-0.015825836370573963,-6.18790202089442,391,1060,-0.3129356561017281,-3.9258258363705743,1,1,1,6,0,0,0,1
Qwen397B,314,9,-0.013606101250973132,-5.279167285377575,388,1049,-0.26800911291534896,-3.893606101250973,1,1,1,6,0,0,0,1
Qwen397B,314,10,-0.015166955341855743,-6.294286466870133,415,1113,-0.30897437070389233,-4.165166955341856,1,1,1,6,0,0,0,1
Qwen397B,314,11,-0.01220288336272203,-4.832341811637924,396,1076,-0.24283431284771612,-3.972202883362722,1,1,1,6,0,0,0,1
Qwen397B,314,12,-0.022599336515055784,-14.644370061756149,648,1799,-0.5752851876040573,-6.502599336515056,1,1,1,6,0,6,0,1
Qwen397B,314,13,-0.012926057905259884,-6.139877504998445,475,1412,-0.2817169007369144,-4.7629260579052595,1,1,1,6,0,0,0,1
Qwen397B,314,14,-0.017699360518698887,-8.548791130531562,483,1287,-0.3889834652248519,-4.847699360518699,1,1,1,6,0,0,0,1
Qwen397B,314,15,-0.01820019242636397,-7.553079856941046,415,1113,-0.3707661079548948,-4.168200192426364,1,1,1,6,0,0,0,1
Qwen397B,314,16,-0.011300353239582792,-4.7461483606247725,420,1137,-0.23158832656791384,-4.211300353239583,1,1,1,6,0,0,0,1
Qwen397B,314,17,-0.03041468826531578,-13.960341913779942,459,1275,-0.6516129582695842,-4.620414688265315,1,1,1,6,0,6,0,1
Qwen397B,314,18,-0.015162542973749681,-6.868631967108605,453,1166,-0.32271648140768244,-4.54516254297375,1,1,1,6,0,0,0,1
Qwen397B,314,19,-0.018730758757450373,-8.803456616001675,470,1215,-0.4060731733394953,-4.7187307587574505,1,1,1,6,0,6,0,1
Qwen397B,314,20,-0.01716070401050176,-7.104531460347729,414,1099,-0.3491686720258924,-4.157160704010502,1,1,1,6,0,0,0,1
Qwen397B,314,21,-0.027763134024930934,-9.772623176775689,352,998,-0.5208825654905045,-3.547763134024931,1,1,1,6,0,0,0,1
Qwen397B,314,22,-0.01775469531628224,-7.119632821829178,401,1077,-0.35553749663766804,-4.027754695316282,1,1,1,6,0,0,0,1
Qwen397B,314,23,-0.021361863791468608,-8.630192971753317,404,1121,-0.42936814827917086,-4.061361863791468,1,1,1,6,0,0,0,1
Qwen397B,314,24,-0.01925126740036843,-8.08553230815474,420,1119,-0.39453357846779663,-4.219251267400368,1,1,1,6,0,0,0,1
Qwen397B,314,25,-0.02195334397262084,-11.349878833844976,517,1454,-0.49916710036516576,-5.191953343972621,1,1,1,6,0,0,0,1
Qwen397B,314,26,-0.023259648020365797,-10.23424512896095,440,1253,-0.48789849298165994,-4.423259648020366,1,1,1,6,0,0,0,1
Qwen397B,314,27,-0.018239154082783895,-8.882468038315757,487,1456,-0.4025030474247919,-4.888239154082784,1,1,1,6,0,0,0,1
Qwen397B,314,28,-0.024708081725157344,-9.710276117986837,393,1158,-0.4898186357184283,-3.9547080817251574,1,1,1,6,0,0,0,1
Qwen397B,314,29,-0.014394411226220427,-6.693401220192499,465,1292,-0.3103990490731832,-4.664394411226221,1,1,1,6,0,0,0,1
Qwen397B,314,30,-0.018068901967611586,-7.137216277206576,395,1073,-0.3591123239802379,-3.968068901967612,1,1,1,6,0,0,0,1
Qwen397B,314,31,-0.01535823370172052,-6.143293480688207,400,1090,-0.3071646740344104,-4.01535823370172,1,1,1,6,0,0,0,1
Qwen397B,314,32,-0.017902191751601994,-7.089267933634389,396,1068,-0.3562491177903548,-3.977902191751602,1,1,1,6,0,0,0,1
Qwen397B,314,33,-0.02362697806722887,-13.939917059665035,590,1571,-0.5738973032065018,-5.9236269780672295,1,1,1,6,0,0,0,1
Qwen397B,314,34,-0.013325984280648453,-5.263763790856139,395,1074,-0.264848699324719,-3.9633259842806488,1,1,1,6,0,0,0,1
Qwen397B,314,35,-0.021482140265773192,-8.67878466737237,404,1117,-0.4317856754929869,-4.061482140265773,1,1,1,6,0,0,0,1
Qwen397B,314,36,-0.020683479292499134,-9.142097847284617,442,1249,-0.4348452500767512,-4.440683479292499,1,1,1,6,0,0,0,1
Qwen397B,314,37,-0.01663571936371003,-8.950017017675997,538,1410,-0.3858626328196174,-5.39663571936371,1,1,1,6,0,0,0,1
Qwen397B,314,38,-0.02617944273671458,-12.251979200782422,468,1404,-0.5663479389017863,-4.7061794427367145,1,1,1,6,0,6,0,1
Qwen397B,314,39,-0.01210067836171132,-5.651016794919187,467,1317,-0.2614978712187651,-4.682100678361711,1,1,1,6,0,0,0,1
Qwen397B,314,40,-0.026038000738185504,-12.237860346947187,470,1251,-0.5644904044778989,-4.7260380007381855,1,1,1,6,0,0,0,1
